
Input data size [28,314763] = 28 channels, 314763 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 401 frames per ICA weight ((784)^2 = 314763 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -307.743 to 291.788
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 131 - lrate 0.000075, wchange 0.00630926, angledelta 118.7 deg
step 132 - lrate 0.000074, wchange 0.00632293, angledelta 124.4 deg
step 133 - lrate 0.000072, wchange 0.00653643, angledelta 119.8 deg
step 134 - lrate 0.000071, wchange 0.00563613, angledelta 122.5 deg
step 135 - lrate 0.000069, wchange 0.00469176, angledelta 116.4 deg
step 136 - lrate 0.000068, wchange 0.00539762, angledelta 117.7 deg
step 137 - lrate 0.000067, wchange 0.00518857, angledelta 122.7 deg
step 138 - lrate 0.000065, wchange 0.00536035, angledelta 117.8 deg
step 139 - lrate 0.000064, wchange 0.00466806, angledelta 122.4 deg
step 140 - lrate 0.000063, wchange 0.00469062, angledelta 119.3 deg
step 141 - lrate 0.000062, wchange 0.00450048, angledelta 119.3 deg
step 142 - lrate 0.000060, wchange 0.00435359, angledelta 113.3 deg
step 143 - lrate 0.000059, wchange 0.00453014, angledelta 118.7 deg
step 144 - lrate 0.000058, wchange 0.00467540, angledelta 117.7 deg
step 145 - lrate 0.000057, wchange 0.00447821, angledelta 117.5 deg
step 146 - lrate 0.000056, wchange 0.00451307, angledelta 116.9 deg
step 147 - lrate 0.000055, wchange 0.00386253, angledelta 119.4 deg
step 148 - lrate 0.000053, wchange 0.00407619, angledelta 116.9 deg
step 149 - lrate 0.000052, wchange 0.00442648, angledelta 121.4 deg
step 150 - lrate 0.000051, wchange 0.00385716, angledelta 121.8 deg
step 151 - lrate 0.000050, wchange 0.00356243, angledelta 118.0 deg
step 152 - lrate 0.000049, wchange 0.00360723, angledelta 121.0 deg
step 153 - lrate 0.000048, wchange 0.00383032, angledelta 117.7 deg
step 154 - lrate 0.000047, wchange 0.00348000, angledelta 122.7 deg
step 155 - lrate 0.000046, wchange 0.00301433, angledelta 115.5 deg
step 156 - lrate 0.000045, wchange 0.00338886, angledelta 121.8 deg
step 157 - lrate 0.000045, wchange 0.00323136, angledelta 118.1 deg
step 158 - lrate 0.000044, wchange 0.00294599, angledelta 118.1 deg
step 159 - lrate 0.000043, wchange 0.00330916, angledelta 116.8 deg
step 160 - lrate 0.000042, wchange 0.00282192, angledelta 117.1 deg
step 161 - lrate 0.000041, wchange 0.00296153, angledelta 115.4 deg
step 162 - lrate 0.000040, wchange 0.00302763, angledelta 118.9 deg
step 163 - lrate 0.000039, wchange 0.00247968, angledelta 116.4 deg
step 164 - lrate 0.000039, wchange 0.00286774, angledelta 114.7 deg
step 165 - lrate 0.000038, wchange 0.00253933, angledelta 120.5 deg
step 166 - lrate 0.000037, wchange 0.00254340, angledelta 117.6 deg
step 167 - lrate 0.000036, wchange 0.00271655, angledelta 120.3 deg
step 168 - lrate 0.000036, wchange 0.00220799, angledelta 116.9 deg
step 169 - lrate 0.000035, wchange 0.00262640, angledelta 117.2 deg
step 170 - lrate 0.000034, wchange 0.00231700, angledelta 125.7 deg
step 171 - lrate 0.000034, wchange 0.00232446, angledelta 113.7 deg
step 172 - lrate 0.000033, wchange 0.00227735, angledelta 121.8 deg
step 173 - lrate 0.000032, wchange 0.00215624, angledelta 119.4 deg
step 174 - lrate 0.000032, wchange 0.00213436, angledelta 120.6 deg
step 175 - lrate 0.000031, wchange 0.00197854, angledelta 113.7 deg
step 176 - lrate 0.000030, wchange 0.00241362, angledelta 121.2 deg
step 177 - lrate 0.000030, wchange 0.00176607, angledelta 121.0 deg
step 178 - lrate 0.000029, wchange 0.00189187, angledelta 115.6 deg
step 179 - lrate 0.000029, wchange 0.00196644, angledelta 116.6 deg
step 180 - lrate 0.000028, wchange 0.00205628, angledelta 122.6 deg
step 181 - lrate 0.000027, wchange 0.00210884, angledelta 122.3 deg
step 182 - lrate 0.000027, wchange 0.00217029, angledelta 122.0 deg
step 183 - lrate 0.000026, wchange 0.00200361, angledelta 117.4 deg
step 184 - lrate 0.000026, wchange 0.00175028, angledelta 122.5 deg
step 185 - lrate 0.000025, wchange 0.00158964, angledelta 113.6 deg
step 186 - lrate 0.000025, wchange 0.00169963, angledelta 118.0 deg
step 187 - lrate 0.000024, wchange 0.00158702, angledelta 119.2 deg
step 188 - lrate 0.000024, wchange 0.00151220, angledelta 119.2 deg
step 189 - lrate 0.000023, wchange 0.00140668, angledelta 120.3 deg
step 190 - lrate 0.000023, wchange 0.00153847, angledelta 119.3 deg
step 191 - lrate 0.000022, wchange 0.00160806, angledelta 118.9 deg
step 192 - lrate 0.000022, wchange 0.00159773, angledelta 122.2 deg
